id,sample_id,fertility_score,ph_score,organic_matter_score,nutrient_score,physical_property_score,comprehensive_grade,limiting_factors,improvement_suggestions,assessment_date,assessor,created_at
8928,8928,78.61,83.28,73.9,75.01,81.52,良,无明显限制因子,深耕松土，改善土壤结构,2022-06-11,陈博士,2022-08-25 02:23:58
8929,8929,71.17,78.66,68.7,80.94,86.45,良,有机质含量偏低,科学施肥，平衡土壤养分,2023-11-30,陈博士,2023-02-09 00:47:21
8930,8930,87.9,78.8,83.05,85.55,88.81,良,无明显限制因子,合理施用石灰，调节土壤pH值,2024-04-28,陈博士,2023-02-05 16:58:05
8931,8931,75.02,84.04,78.31,84.43,77.11,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2022-06-23,王研究员,2022-10-03 14:24:48
8932,8932,69.75,85.46,84.99,71.19,89.43,良,养分不平衡,增施有机肥，提高土壤有机质含量,2022-06-30,张教授,2025-04-24 15:01:43
8933,8933,91.94,81.74,80.31,80.45,89.36,良,无明显限制因子,科学施肥，平衡土壤养分,2022-08-05,王研究员,2023-02-13 00:28:58
8934,8934,78.88,86.9,81.16,83.85,86.49,良,无明显限制因子,深耕松土，改善土壤结构,2022-07-02,赵工程师,2023-09-26 20:44:57
8935,8935,63.5,73.4,69.02,70.11,85.77,中,pH值偏离适宜范围; 有机质含量偏低; 养分不平衡,增施有机肥，提高土壤有机质含量,2022-10-24,王研究员,2022-06-29 03:18:48
8936,8936,79.38,74.23,76.77,73.5,81.54,良,pH值偏离适宜范围; 养分不平衡,轮作倒茬，维护土壤生态平衡,2024-03-09,陈博士,2022-08-19 01:57:34
8937,8937,67.31,81.24,67.2,79.14,75.14,中,有机质含量偏低,合理施用石灰，调节土壤pH值,2023-09-05,陈博士,2022-12-25 00:36:33
8938,8938,62.01,75.42,75.05,73.85,79.85,中,养分不平衡,增施有机肥，提高土壤有机质含量,2023-03-08,王研究员,2023-05-03 21:44:19
8939,8939,82.07,84.89,84.12,75.01,77.53,良,无明显限制因子,合理施用石灰，调节土壤pH值,2023-08-07,张教授,2023-04-27 08:35:43
8940,8940,79.62,78.76,69.21,85.34,88.54,良,有机质含量偏低,轮作倒茬，维护土壤生态平衡,2024-10-24,王研究员,2025-05-25 06:16:09
8941,8941,64.66,81.58,68.14,78.23,91.86,良,有机质含量偏低,增施有机肥，提高土壤有机质含量,2024-01-15,张教授,2023-07-31 07:01:26
8942,8942,86.36,82.3,76.25,79.96,89.95,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2024-08-23,陈博士,2024-07-15 19:45:11
8943,8943,68.48,85.39,84.64,80.19,79.4,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2025-03-14,李专家,2023-09-06 10:42:09
8944,8944,63.24,70.22,66.06,85.11,88.0,中,pH值偏离适宜范围; 有机质含量偏低,轮作倒茬，维护土壤生态平衡,2022-11-03,张教授,2025-05-27 22:46:25
8945,8945,72.25,83.82,74.89,77.85,78.95,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2025-05-18,李专家,2024-08-14 17:17:27
8946,8946,75.97,77.23,80.72,75.54,79.11,良,无明显限制因子,深耕松土，改善土壤结构,2025-05-12,赵工程师,2022-09-23 05:27:52
8947,8947,82.02,73.12,74.62,71.4,81.05,良,pH值偏离适宜范围; 养分不平衡,合理施用石灰，调节土壤pH值,2024-09-03,李专家,2023-08-17 11:47:57
8948,8948,91.65,76.84,83.7,70.61,82.15,良,养分不平衡,增施有机肥，提高土壤有机质含量,2024-01-28,陈博士,2022-08-17 23:14:58
8949,8949,88.35,84.91,84.17,84.98,82.63,优,无明显限制因子,增施有机肥，提高土壤有机质含量,2022-08-31,王研究员,2023-04-29 17:23:41
8950,8950,62.17,88.43,83.35,86.02,81.15,良,无明显限制因子,科学施肥，平衡土壤养分,2023-06-04,王研究员,2024-10-15 12:16:52
8951,8951,71.17,72.1,65.21,86.91,78.4,中,pH值偏离适宜范围; 有机质含量偏低,轮作倒茬，维护土壤生态平衡,2024-12-15,赵工程师,2022-11-25 23:16:00
8952,8952,71.59,82.27,77.55,76.46,88.96,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2023-01-30,李专家,2025-02-17 03:33:28
8953,8953,89.93,75.2,78.08,80.09,84.19,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2025-06-01,李专家,2024-08-03 15:15:35
8954,8954,74.79,85.17,77.07,71.9,78.51,良,养分不平衡,轮作倒茬，维护土壤生态平衡,2024-05-26,陈博士,2023-09-30 05:29:39
8955,8955,63.49,89.61,79.04,81.62,83.02,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2025-02-27,张教授,2023-08-22 14:17:43
8956,8956,94.16,82.34,84.54,81.36,78.45,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2024-05-09,赵工程师,2023-06-10 00:03:44
8957,8957,76.32,89.89,81.11,84.97,83.99,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2022-08-07,王研究员,2022-10-12 08:53:10
8958,8958,73.47,88.59,71.86,86.24,82.92,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2023-03-22,陈博士,2024-04-06 00:23:02
8959,8959,87.75,75.81,67.04,87.09,90.89,良,有机质含量偏低,合理施用石灰，调节土壤pH值,2024-03-19,赵工程师,2022-12-19 05:07:58
8960,8960,82.26,76.33,75.26,73.2,82.94,良,养分不平衡,科学施肥，平衡土壤养分,2022-07-05,张教授,2025-02-03 00:54:59
8961,8961,82.4,89.17,77.5,73.18,89.89,良,养分不平衡,轮作倒茬，维护土壤生态平衡,2025-04-19,赵工程师,2023-07-22 03:40:30
8962,8962,72.37,75.36,80.9,84.48,81.02,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2022-09-30,张教授,2024-11-14 19:00:38
8963,8963,79.73,73.94,67.93,70.9,80.29,中,pH值偏离适宜范围; 有机质含量偏低; 养分不平衡,轮作倒茬，维护土壤生态平衡,2022-07-13,王研究员,2024-03-28 17:43:35
8964,8964,72.96,84.31,66.03,86.93,88.7,良,有机质含量偏低,增施有机肥，提高土壤有机质含量,2025-05-27,王研究员,2023-05-31 17:09:25
8965,8965,62.17,73.13,77.04,84.63,76.89,中,pH值偏离适宜范围,轮作倒茬，维护土壤生态平衡,2023-06-02,王研究员,2024-07-08 07:30:41
8966,8966,68.66,85.26,84.55,78.58,76.08,良,无明显限制因子,科学施肥，平衡土壤养分,2023-07-24,陈博士,2023-12-27 17:48:54
8967,8967,75.38,75.01,71.75,76.76,75.42,中,无明显限制因子,轮作倒茬，维护土壤生态平衡,2023-07-29,李专家,2024-08-22 02:36:34
8968,8968,78.82,82.21,65.04,85.19,84.96,良,有机质含量偏低,轮作倒茬，维护土壤生态平衡,2023-07-26,李专家,2023-11-19 17:52:13
8969,8969,92.58,81.14,74.14,77.88,87.87,良,无明显限制因子,合理施用石灰，调节土壤pH值,2025-01-12,李专家,2023-11-18 07:29:26
8970,8970,75.3,80.28,79.28,82.54,83.64,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2023-06-15,赵工程师,2022-08-29 03:40:13
8971,8971,93.98,71.04,81.59,84.14,80.2,良,pH值偏离适宜范围,科学施肥，平衡土壤养分,2023-09-07,陈博士,2022-11-08 10:24:30
8972,8972,84.67,79.3,66.78,73.74,86.97,良,有机质含量偏低; 养分不平衡,轮作倒茬，维护土壤生态平衡,2023-04-17,陈博士,2024-10-27 15:51:31
8973,8973,63.82,72.29,84.2,72.77,76.62,中,pH值偏离适宜范围; 养分不平衡,轮作倒茬，维护土壤生态平衡,2023-12-12,李专家,2024-09-26 06:58:13
8974,8974,61.68,75.11,74.12,81.67,89.9,良,无明显限制因子,深耕松土，改善土壤结构,2023-01-20,王研究员,2023-12-28 17:10:44
8975,8975,69.59,70.92,78.3,71.9,78.42,中,pH值偏离适宜范围; 养分不平衡,合理施用石灰，调节土壤pH值,2024-09-30,张教授,2022-06-28 20:40:47
8976,8976,75.51,83.01,68.79,75.63,90.06,良,有机质含量偏低,深耕松土，改善土壤结构,2022-09-21,李专家,2023-07-02 03:36:59
8977,8977,81.3,73.71,70.86,73.57,90.39,良,pH值偏离适宜范围; 养分不平衡,深耕松土，改善土壤结构,2024-09-16,李专家,2023-04-23 22:45:54
8978,8978,88.9,81.71,65.88,79.42,79.2,良,有机质含量偏低,轮作倒茬，维护土壤生态平衡,2024-05-25,王研究员,2024-08-05 01:08:27
8979,8979,82.79,80.24,73.15,78.18,79.35,良,无明显限制因子,合理施用石灰，调节土壤pH值,2024-11-08,赵工程师,2022-06-16 22:48:00
8980,8980,60.93,81.79,75.67,83.13,76.82,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2025-05-09,王研究员,2024-12-17 01:49:12
8981,8981,90.17,87.22,79.43,84.76,87.86,优,无明显限制因子,合理施用石灰，调节土壤pH值,2025-05-07,李专家,2024-09-26 15:38:55
8982,8982,86.38,72.77,82.08,87.41,79.48,良,pH值偏离适宜范围,增施有机肥，提高土壤有机质含量,2023-02-09,王研究员,2022-10-29 18:07:05
8983,8983,89.85,87.32,72.08,87.35,82.81,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2023-05-14,赵工程师,2023-08-24 22:17:35
8984,8984,76.55,71.83,75.3,87.71,79.57,良,pH值偏离适宜范围,深耕松土，改善土壤结构,2023-03-18,张教授,2025-04-20 10:22:53
8985,8985,67.57,89.03,72.47,84.84,91.29,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2023-04-14,李专家,2024-11-10 04:23:37
8986,8986,81.9,85.53,65.71,79.26,88.05,良,有机质含量偏低,深耕松土，改善土壤结构,2024-06-29,陈博士,2023-06-07 18:36:06
8987,8987,70.49,86.76,72.64,73.64,87.06,良,养分不平衡,增施有机肥，提高土壤有机质含量,2025-05-13,赵工程师,2024-03-29 18:08:35
8988,8988,94.58,86.52,82.11,84.44,84.11,优,无明显限制因子,科学施肥，平衡土壤养分,2023-10-16,李专家,2023-08-25 00:05:37
8989,8989,79.59,82.98,77.85,86.67,78.71,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2023-12-24,李专家,2023-06-25 23:49:51
8990,8990,88.31,88.11,73.47,79.62,79.43,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2023-09-25,李专家,2023-04-25 01:57:48
8991,8991,64.68,85.55,77.02,71.06,78.05,良,养分不平衡,增施有机肥，提高土壤有机质含量,2022-10-26,李专家,2024-10-18 12:51:30
8992,8992,91.16,70.76,73.03,82.97,82.16,良,pH值偏离适宜范围,增施有机肥，提高土壤有机质含量,2022-11-07,李专家,2023-08-28 01:24:01
8993,8993,72.39,86.4,70.37,73.35,91.23,良,养分不平衡,轮作倒茬，维护土壤生态平衡,2022-07-02,张教授,2024-03-19 02:17:32
8994,8994,75.16,76.93,75.72,73.84,82.2,良,养分不平衡,增施有机肥，提高土壤有机质含量,2023-07-24,李专家,2023-12-22 06:33:03
8995,8995,64.39,79.75,73.89,86.63,84.82,良,无明显限制因子,合理施用石灰，调节土壤pH值,2022-10-02,张教授,2023-02-11 04:38:22
8996,8996,93.1,77.61,71.42,82.38,79.64,良,无明显限制因子,科学施肥，平衡土壤养分,2022-11-06,张教授,2024-12-05 16:53:44
8997,8997,78.39,75.37,68.57,77.38,85.69,良,有机质含量偏低,合理施用石灰，调节土壤pH值,2023-07-30,李专家,2023-03-20 07:42:32
8998,8998,60.34,82.21,77.61,85.71,90.54,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2024-06-26,赵工程师,2023-11-25 16:31:04
8999,8999,69.38,83.24,75.15,81.31,89.31,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2024-11-23,陈博士,2023-12-23 20:55:37
9000,9000,74.5,79.81,73.64,79.4,79.46,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2022-12-09,张教授,2023-03-15 07:15:33
9001,9001,79.16,73.27,77.87,80.88,84.3,良,pH值偏离适宜范围,深耕松土，改善土壤结构,2025-01-10,李专家,2022-09-09 14:28:12
9002,9002,87.88,72.72,84.01,84.79,82.52,良,pH值偏离适宜范围,增施有机肥，提高土壤有机质含量,2023-01-19,王研究员,2024-12-25 09:20:47
9003,9003,81.72,83.72,72.62,71.98,88.78,良,养分不平衡,增施有机肥，提高土壤有机质含量,2024-04-07,赵工程师,2023-12-06 08:37:46
9004,9004,69.29,71.42,75.74,71.79,79.12,中,pH值偏离适宜范围; 养分不平衡,合理施用石灰，调节土壤pH值,2022-07-22,王研究员,2023-12-27 00:38:59
9005,9005,85.41,74.2,77.26,70.62,91.15,良,pH值偏离适宜范围; 养分不平衡,增施有机肥，提高土壤有机质含量,2025-05-22,李专家,2024-07-20 09:59:53
9006,9006,68.66,88.29,72.67,79.27,80.94,良,无明显限制因子,科学施肥，平衡土壤养分,2022-11-22,王研究员,2025-04-25 22:48:43
9007,9007,87.1,77.48,80.12,86.94,79.07,良,无明显限制因子,合理施用石灰，调节土壤pH值,2022-12-15,张教授,2023-12-01 00:25:47
9008,9008,62.66,70.13,84.66,75.28,78.77,中,pH值偏离适宜范围,科学施肥，平衡土壤养分,2023-07-14,张教授,2024-08-11 11:30:10
9009,9009,78.23,81.45,67.93,85.44,91.35,良,有机质含量偏低,增施有机肥，提高土壤有机质含量,2024-11-28,李专家,2023-01-03 23:34:43
9010,9010,92.45,71.85,67.46,80.88,75.48,良,pH值偏离适宜范围; 有机质含量偏低,深耕松土，改善土壤结构,2025-05-11,张教授,2022-12-10 07:53:19
9011,9011,67.94,70.45,76.96,79.62,77.16,中,pH值偏离适宜范围,增施有机肥，提高土壤有机质含量,2022-11-22,王研究员,2022-08-16 07:35:26
9012,9012,65.4,87.91,73.76,78.84,77.62,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2023-02-11,陈博士,2023-06-08 17:58:28
9013,9013,71.32,78.72,78.59,79.52,86.62,良,无明显限制因子,深耕松土，改善土壤结构,2022-09-14,王研究员,2025-05-22 00:55:18
9014,9014,94.29,80.26,67.47,85.12,89.74,良,有机质含量偏低,增施有机肥，提高土壤有机质含量,2025-01-17,张教授,2022-08-20 06:40:14
9015,9015,72.56,86.13,67.89,85.65,77.4,良,有机质含量偏低,轮作倒茬，维护土壤生态平衡,2023-01-07,陈博士,2023-04-12 07:05:41
9016,9016,66.46,77.13,74.72,74.3,80.68,中,养分不平衡,合理施用石灰，调节土壤pH值,2023-05-06,陈博士,2024-10-19 21:42:36
9017,9017,82.85,72.19,78.43,80.14,75.21,良,pH值偏离适宜范围,深耕松土，改善土壤结构,2023-11-24,陈博士,2024-04-13 07:49:40
9018,9018,91.36,78.64,70.27,72.33,85.43,良,养分不平衡,增施有机肥，提高土壤有机质含量,2025-03-21,赵工程师,2024-05-09 07:24:36
9019,9019,69.9,84.89,70.65,80.24,78.23,良,无明显限制因子,科学施肥，平衡土壤养分,2024-04-16,王研究员,2024-07-22 17:39:53
9020,9020,89.43,77.52,80.91,76.98,91.08,良,无明显限制因子,深耕松土，改善土壤结构,2022-12-28,王研究员,2022-10-18 18:57:59
9021,9021,68.63,85.2,69.85,82.78,76.02,良,有机质含量偏低,轮作倒茬，维护土壤生态平衡,2025-02-16,李专家,2025-03-23 14:36:43
9022,9022,92.37,83.96,80.31,72.51,86.53,良,养分不平衡,增施有机肥，提高土壤有机质含量,2024-06-16,王研究员,2022-12-03 01:42:30
9023,9023,77.05,78.62,79.71,80.39,87.22,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2023-09-03,赵工程师,2023-03-15 23:31:38
9024,9024,84.29,82.79,83.23,83.73,82.49,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2025-04-28,王研究员,2024-08-28 05:47:38
9025,9025,82.45,76.92,82.87,71.32,86.31,良,养分不平衡,科学施肥，平衡土壤养分,2022-06-21,陈博士,2023-10-22 12:11:00
9026,9026,72.44,73.94,80.78,74.3,80.84,良,pH值偏离适宜范围; 养分不平衡,科学施肥，平衡土壤养分,2022-07-20,王研究员,2022-08-04 17:23:29
9027,9027,62.5,83.68,80.49,70.1,85.53,良,养分不平衡,合理施用石灰，调节土壤pH值,2024-06-11,张教授,2024-09-08 01:59:49
9028,9028,67.88,72.88,72.02,83.0,91.01,良,pH值偏离适宜范围,增施有机肥，提高土壤有机质含量,2023-06-13,王研究员,2024-11-25 22:09:37
9029,9029,62.67,71.95,75.97,84.42,84.32,良,pH值偏离适宜范围,科学施肥，平衡土壤养分,2025-01-11,陈博士,2024-09-09 16:35:47
9030,9030,62.39,70.15,67.06,84.58,75.13,中,pH值偏离适宜范围; 有机质含量偏低,增施有机肥，提高土壤有机质含量,2024-09-07,李专家,2023-04-04 17:27:57
9031,9031,60.77,87.78,66.0,70.33,89.67,中,有机质含量偏低; 养分不平衡,合理施用石灰，调节土壤pH值,2024-02-25,张教授,2023-11-02 05:18:06
9032,9032,91.58,74.48,79.63,71.19,82.38,良,pH值偏离适宜范围; 养分不平衡,合理施用石灰，调节土壤pH值,2024-04-08,陈博士,2024-05-03 11:53:23
9033,9033,67.3,76.79,84.47,75.1,87.08,良,无明显限制因子,科学施肥，平衡土壤养分,2022-07-11,赵工程师,2024-10-14 05:17:37
9034,9034,64.06,76.4,70.68,75.65,91.5,良,无明显限制因子,科学施肥，平衡土壤养分,2022-08-11,张教授,2024-12-16 23:52:46
9035,9035,60.94,70.29,72.82,75.28,75.41,中,pH值偏离适宜范围,增施有机肥，提高土壤有机质含量,2023-09-09,赵工程师,2025-06-11 10:16:21
9036,9036,93.48,74.08,66.68,85.39,87.13,良,pH值偏离适宜范围; 有机质含量偏低,合理施用石灰，调节土壤pH值,2025-01-15,赵工程师,2022-07-19 15:05:10
9037,9037,88.44,72.53,77.44,78.82,88.82,良,pH值偏离适宜范围,深耕松土，改善土壤结构,2025-01-21,陈博士,2025-06-04 15:41:27
9038,9038,79.2,70.14,67.85,82.9,80.61,良,pH值偏离适宜范围; 有机质含量偏低,增施有机肥，提高土壤有机质含量,2024-09-11,陈博士,2022-07-18 16:04:54
9039,9039,82.07,74.23,65.58,74.22,86.78,良,pH值偏离适宜范围; 有机质含量偏低; 养分不平衡,增施有机肥，提高土壤有机质含量,2022-06-11,王研究员,2023-05-27 22:35:57
9040,9040,70.06,79.93,83.95,82.53,83.34,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2024-08-08,赵工程师,2024-10-17 09:42:56
9041,9041,85.88,73.36,71.6,70.77,76.37,良,pH值偏离适宜范围; 养分不平衡,合理施用石灰，调节土壤pH值,2024-06-19,陈博士,2024-06-16 09:16:38
9042,9042,93.92,87.06,78.21,77.86,84.11,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2022-12-19,张教授,2025-02-26 07:53:20
9043,9043,61.31,73.6,80.05,83.53,89.82,良,pH值偏离适宜范围,增施有机肥，提高土壤有机质含量,2022-12-14,王研究员,2024-08-01 10:52:55
9044,9044,86.19,82.37,79.42,86.73,75.81,良,无明显限制因子,深耕松土，改善土壤结构,2022-12-04,陈博士,2022-10-20 04:02:39
9045,9045,79.13,71.59,65.43,82.83,81.66,良,pH值偏离适宜范围; 有机质含量偏低,轮作倒茬，维护土壤生态平衡,2024-08-11,张教授,2022-09-17 03:53:19
9046,9046,79.68,78.69,79.82,87.94,87.27,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2025-02-15,陈博士,2023-12-31 08:37:25
9047,9047,62.71,76.4,68.25,78.31,79.4,中,有机质含量偏低,轮作倒茬，维护土壤生态平衡,2022-09-27,赵工程师,2023-06-03 16:51:41
9048,9048,89.14,83.34,74.19,81.8,82.23,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2024-01-22,赵工程师,2024-04-15 09:33:22
9049,9049,94.73,79.06,72.27,84.69,76.0,良,无明显限制因子,合理施用石灰，调节土壤pH值,2023-08-12,张教授,2025-02-05 00:57:45
9050,9050,90.4,83.39,70.17,77.67,88.45,良,无明显限制因子,科学施肥，平衡土壤养分,2024-05-21,陈博士,2023-10-23 14:08:04
9051,9051,76.76,87.79,79.45,76.06,79.69,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2022-12-05,王研究员,2022-07-22 01:22:08
9052,9052,67.99,89.05,83.11,72.0,78.22,良,养分不平衡,轮作倒茬，维护土壤生态平衡,2025-02-01,王研究员,2023-09-29 23:32:02
9053,9053,92.63,73.65,71.72,84.74,80.39,良,pH值偏离适宜范围,增施有机肥，提高土壤有机质含量,2022-07-22,李专家,2023-05-29 03:34:48
