id,sample_id,iron,manganese,zinc,copper,boron,molybdenum,chlorine,sulfur,calcium,magnesium,test_date,created_at
6153,4790,199.77,90.55,2.15,5.72,0.37,0.84,94.41,223.75,1788.32,1065.62,2024-10-13,2023-03-10 12:53:31
6154,9493,173.37,7.67,14.49,4.77,0.14,0.98,172.54,131.58,724.21,350.52,2025-05-25,2023-03-01 01:20:01
6155,3595,83.42,100.65,1.29,2.82,1.71,0.41,22.23,245.21,4585.96,222.53,2025-05-26,2023-05-01 07:00:38
6156,324,56.86,100.14,5.65,2.12,0.75,0.64,191.92,172.16,2692.04,1779.76,2024-07-07,2025-03-20 16:01:43
6157,1121,23.12,145.29,3.87,2.45,0.18,0.24,110.74,125.58,707.89,1923.21,2025-02-16,2023-05-18 20:08:54
6158,875,49.28,93.3,8.57,0.72,1.09,1.11,28.59,358.47,2288.8,1318.84,2023-01-07,2022-07-07 19:37:24
6159,8281,253.9,15.95,11.87,7.96,1.93,1.31,150.52,237.31,735.3,636.82,2022-07-12,2024-06-22 13:54:17
6160,5222,101.53,124.89,4.03,5.99,0.76,1.26,16.13,61.76,3044.83,1328.59,2024-06-12,2023-08-26 14:39:44
6161,1490,104.61,21.29,1.8,2.44,1.34,0.13,82.05,360.76,5517.98,1227.15,2023-05-05,2022-09-12 14:09:52
6162,9852,138.35,97.5,4.91,3.52,1.12,0.27,169.88,396.42,4101.97,542.44,2022-11-09,2023-02-04 16:07:01
6163,5044,206.97,71.21,1.45,2.05,1.96,0.36,109.88,36.95,7222.87,616.63,2024-02-29,2022-12-25 22:54:27
6164,1301,130.97,84.84,14.3,3.33,1.61,1.28,91.05,137.97,5524.57,1969.1,2024-04-02,2024-11-16 07:24:40
6165,6227,240.76,139.67,12.78,3.36,1.19,0.97,49.92,133.16,7923.67,162.86,2024-04-29,2022-07-25 03:19:23
6166,1262,293.39,126.6,1.39,3.33,0.34,0.65,42.38,112.61,7917.1,352.17,2024-10-20,2022-09-09 08:40:52
6167,5201,264.08,37.9,0.59,4.09,1.79,1.41,174.49,123.84,6981.88,629.39,2022-09-14,2023-08-18 15:45:17
6168,5376,103.18,11.15,1.38,0.2,0.91,1.18,167.24,285.51,4767.29,993.16,2024-12-07,2024-02-12 11:56:11
6169,1501,271.25,53.91,12.91,4.25,0.99,1.47,186.23,204.07,6824.43,366.31,2024-09-26,2023-03-01 23:43:00
6170,9577,267.78,108.1,6.32,3.08,0.47,0.89,164.76,244.24,2493.21,700.91,2023-12-04,2024-11-22 19:58:55
6171,9068,288.36,142.97,12.69,1.72,0.24,0.7,166.4,285.34,7592.2,616.01,2024-03-07,2024-04-28 00:23:21
6172,8990,101.7,76.45,3.09,6.94,0.27,1.16,114.95,134.72,5673.24,1692.64,2023-09-25,2023-04-25 01:57:48
6173,5006,149.84,63.01,3.77,1.03,1.9,1.4,138.9,44.22,5358.7,320.79,2022-12-15,2023-08-15 13:28:58
6174,2756,246.42,114.96,8.77,2.99,1.05,1.22,168.46,223.7,4120.97,451.63,2023-10-04,2024-06-08 07:34:57
6175,2915,161.03,66.83,13.21,0.61,0.78,0.3,18.62,223.35,1217.36,1683.95,2023-10-10,2024-08-08 21:14:31
6176,3597,175.27,104.54,3.34,5.0,1.31,1.22,99.45,378.26,4293.98,1315.09,2023-04-06,2024-04-11 12:12:48
6177,3065,122.78,110.09,0.65,0.43,1.8,1.17,178.11,303.72,4515.83,1039.36,2024-09-05,2023-04-08 23:14:56
6178,6853,234.33,8.13,11.43,4.13,1.24,1.36,185.71,173.9,5856.42,599.88,2023-08-28,2023-09-18 12:12:13
6179,2847,246.9,35.42,11.09,1.02,0.57,0.15,196.14,263.0,1235.8,1376.4,2023-12-21,2024-01-10 18:26:53
6180,8101,32.55,44.66,5.25,4.86,0.73,1.35,109.51,379.11,6566.3,1814.15,2023-05-20,2023-01-12 17:26:48
6181,176,170.51,118.37,10.27,3.32,0.36,1.17,184.73,104.25,7592.96,923.86,2023-09-12,2023-03-12 18:24:58
6182,6521,274.97,15.96,3.13,6.42,0.38,1.26,192.6,72.76,3564.1,113.31,2023-01-10,2023-03-23 09:29:34
6183,698,123.82,75.85,8.05,5.98,1.55,0.47,172.5,129.56,7233.97,176.16,2023-08-09,2024-07-08 04:00:54
6184,1902,179.62,136.08,2.84,7.37,1.38,0.46,17.02,182.43,6320.01,1671.26,2023-02-16,2024-02-29 03:40:22
6185,9257,47.98,148.73,10.63,7.31,1.74,0.99,106.2,191.92,6782.08,864.66,2022-08-16,2024-11-06 20:55:57
6186,1092,85.7,24.62,7.91,4.74,0.86,0.93,19.15,381.82,2384.53,888.99,2025-03-10,2022-11-01 20:07:15
6187,9388,91.07,44.2,1.12,1.44,0.27,0.76,173.23,335.36,996.81,1315.76,2023-09-02,2024-09-25 23:59:59
6188,8402,185.54,94.55,6.82,3.0,0.75,1.41,93.12,146.3,5781.74,996.49,2023-02-08,2023-11-08 21:18:30
6189,2542,96.43,22.41,9.95,3.93,0.6,0.28,72.62,30.67,1502.25,1855.63,2025-03-17,2023-11-20 05:22:44
6190,4702,164.9,86.03,8.73,3.04,1.47,0.45,61.88,135.93,1934.69,896.42,2024-04-17,2024-06-25 18:58:41
6191,4503,101.35,109.92,7.93,3.11,0.88,0.78,105.94,123.94,7574.49,256.63,2024-06-16,2022-08-26 01:59:45
6192,8219,266.22,117.25,11.8,4.8,0.22,0.12,123.05,124.0,7989.4,1747.0,2024-10-20,2024-07-14 04:58:07
6193,4876,133.49,54.96,9.46,3.53,1.37,1.38,73.53,82.29,3186.21,939.97,2022-06-21,2023-09-07 22:54:42
6194,5622,181.13,54.24,5.83,5.77,1.03,1.48,24.22,372.7,1468.45,1161.12,2023-07-23,2023-10-15 06:48:57
6195,9318,179.97,24.22,14.21,2.61,1.25,0.97,198.23,75.26,2865.37,698.83,2023-12-27,2023-08-08 07:40:22
6196,9830,201.92,135.7,11.25,6.33,1.67,0.21,128.38,28.58,2398.61,796.47,2022-07-17,2023-11-29 21:07:32
6197,5738,224.98,84.24,10.8,6.74,0.94,1.37,21.6,37.48,1001.92,1296.97,2022-09-16,2025-01-19 20:45:04
6198,5884,181.8,44.93,12.61,3.74,0.22,0.33,126.84,173.0,4410.86,462.76,2023-10-28,2025-03-08 23:10:09
6199,6243,284.11,80.76,5.01,5.18,0.48,0.21,84.12,278.88,5177.79,861.64,2023-01-24,2024-09-09 14:49:49
6200,2144,70.49,29.74,1.05,6.27,0.33,0.59,187.96,254.72,3761.41,1665.57,2024-12-06,2024-06-25 10:51:34
6201,3674,131.36,103.3,3.88,1.92,1.47,0.87,148.8,48.73,2552.75,462.07,2022-10-13,2024-11-10 04:18:07
6202,4942,90.87,114.36,12.75,7.68,1.65,0.25,39.9,193.85,1096.42,1580.15,2024-12-13,2023-01-25 09:12:37
6203,9765,249.31,126.95,9.87,1.43,1.46,1.16,170.96,143.54,7667.94,1606.05,2024-01-24,2023-12-04 08:35:57
6204,1150,203.88,25.56,11.69,0.56,1.82,1.46,69.67,193.15,5984.77,1099.27,2023-07-18,2023-01-02 22:09:24
6205,767,295.75,34.22,13.41,4.92,1.05,0.96,25.76,347.37,1036.55,101.69,2025-06-04,2023-05-10 13:50:11
6206,680,24.9,94.98,9.66,6.71,1.39,0.65,127.01,46.4,1888.0,1186.27,2024-02-08,2022-08-07 11:41:53
6207,8435,26.8,106.73,1.83,4.09,1.74,1.2,112.06,322.55,2296.93,1394.04,2025-03-31,2023-07-09 16:19:27
6208,4317,103.41,147.64,8.81,2.32,1.21,1.42,28.39,206.67,6890.5,1708.09,2022-06-30,2023-11-26 02:02:22
6209,37,10.49,22.15,9.53,3.95,1.93,1.01,38.8,202.4,585.95,686.27,2024-01-14,2024-11-25 12:34:34
6210,5392,55.25,35.98,5.1,0.57,0.9,1.31,64.59,33.47,2140.57,1811.38,2022-11-24,2023-08-02 13:36:21
6211,2940,55.45,99.43,4.17,5.94,0.75,0.28,147.2,136.38,3043.57,1088.34,2024-07-25,2023-10-04 06:52:35
6212,5513,207.44,8.43,5.88,3.46,1.13,0.27,166.69,397.04,3488.36,246.64,2024-04-18,2025-02-28 04:27:36
6213,2217,29.54,20.67,3.43,1.22,0.8,1.17,146.74,327.62,5804.48,1643.17,2023-09-28,2024-02-16 03:49:40
6214,7476,114.3,96.09,10.1,4.71,0.72,0.31,120.71,258.15,6581.82,186.81,2025-04-16,2022-08-09 23:20:14
6215,9431,225.46,148.81,1.56,0.8,1.31,0.56,163.52,339.89,4789.32,1971.0,2023-01-13,2022-12-02 21:07:56
6216,7661,103.81,64.18,8.35,3.66,0.3,0.36,80.32,244.12,2071.52,1753.48,2022-09-03,2024-01-10 00:39:35
6217,1438,264.28,148.43,14.33,0.87,1.49,1.11,39.42,41.26,7599.31,596.92,2023-02-25,2023-02-25 23:22:43
6218,8464,205.31,81.01,4.73,7.2,1.57,0.65,48.85,205.24,3754.95,1931.22,2024-05-22,2024-05-04 17:20:11
6219,9073,183.01,96.44,1.81,3.44,0.21,0.21,78.35,82.01,3714.76,232.99,2024-03-17,2022-10-12 18:18:30
6220,2927,134.7,128.15,8.09,2.76,0.37,1.13,195.53,244.0,5547.69,995.03,2022-10-23,2024-12-02 14:45:15
6221,8054,144.42,119.29,1.42,4.65,1.4,0.41,167.25,139.9,1977.53,1791.02,2025-05-09,2024-03-01 23:41:41
6222,3677,160.02,81.12,7.29,3.94,0.7,0.21,182.27,239.94,1738.04,556.84,2024-11-05,2023-05-22 08:55:00
6223,2032,140.25,77.73,13.64,6.3,1.76,0.95,42.31,337.92,2451.25,816.97,2024-07-04,2023-01-09 08:04:46
6224,8902,135.62,120.06,0.53,0.96,1.77,0.39,173.23,266.8,5505.68,174.17,2022-07-06,2023-02-02 21:11:20
6225,8713,252.95,113.47,0.55,2.55,1.04,0.16,126.55,178.51,5340.09,1228.53,2023-04-05,2025-04-19 00:25:25
6226,6738,111.24,138.27,5.2,2.3,1.86,1.18,10.13,77.1,1642.85,704.07,2022-12-07,2022-06-21 15:10:59
6227,4655,227.67,49.43,8.04,3.5,1.24,0.73,23.07,334.23,3382.43,1306.1,2022-07-26,2022-10-19 09:05:13
6228,1186,99.2,93.78,10.28,0.86,0.77,0.65,188.22,182.81,3889.59,1053.86,2024-02-11,2024-07-27 22:50:27
6229,7290,250.88,45.69,8.79,5.09,1.37,0.75,122.28,246.77,2352.31,858.48,2023-10-24,2025-06-05 21:07:53
6230,5483,203.73,95.55,2.21,4.41,0.8,1.2,155.2,80.99,2511.71,127.47,2023-07-26,2023-07-10 02:24:14
6231,9998,116.23,123.78,11.16,1.14,0.65,0.2,14.73,391.86,6998.55,595.49,2024-08-30,2023-08-06 21:01:36
6232,8921,108.95,119.93,3.61,0.44,0.22,1.19,62.64,173.32,6377.76,1261.3,2023-08-14,2022-08-16 16:24:21
6233,4708,66.6,42.09,11.2,1.08,0.19,1.32,56.36,128.17,5541.59,1988.27,2023-03-02,2025-01-09 02:23:45
6234,432,256.56,48.53,13.87,3.8,0.12,0.15,161.85,113.33,7703.93,655.64,2023-11-17,2025-04-26 06:24:45
6235,5278,31.9,99.49,8.62,7.53,2.0,0.59,190.01,93.21,6159.19,376.35,2023-03-15,2023-09-29 19:08:45
6236,4577,99.45,120.67,8.21,5.36,0.5,0.61,91.09,91.45,3310.11,1872.08,2023-09-15,2025-01-20 09:59:45
6237,9752,226.65,54.4,8.33,7.25,1.53,0.32,73.21,286.7,7943.63,1275.69,2024-09-25,2023-09-04 15:33:16
6238,4224,63.26,138.39,14.21,1.46,0.88,0.77,161.31,377.16,2699.11,1230.7,2025-04-27,2024-02-22 02:25:52
6239,9447,19.19,53.52,14.76,3.27,1.12,0.82,167.76,269.52,1744.97,395.2,2023-03-25,2025-02-07 10:05:23
6240,6229,111.99,145.71,11.95,0.91,1.39,0.67,137.29,107.64,2809.85,351.58,2023-03-27,2024-05-17 08:26:20
6241,7210,42.24,125.76,7.51,5.22,1.92,0.87,122.06,318.62,1066.07,681.43,2023-04-19,2025-01-16 21:48:22
6242,3234,199.9,34.44,8.28,5.59,0.92,1.08,152.99,387.59,2286.82,1341.02,2024-06-28,2023-03-15 03:35:15
6243,3029,288.48,114.39,6.14,7.98,1.96,0.19,167.43,163.94,3756.17,102.82,2023-10-06,2023-10-19 04:55:14
6244,2976,18.55,45.73,0.77,2.23,0.94,0.22,175.14,164.08,1900.92,357.65,2025-03-23,2022-12-15 13:39:07
6245,1778,222.4,36.51,8.65,7.81,0.21,1.27,52.76,40.43,7333.47,1511.09,2022-06-15,2024-05-12 08:16:59
6246,5951,135.34,141.04,13.67,2.72,0.37,1.28,130.92,337.92,6712.88,757.07,2025-01-09,2022-08-22 17:59:45
6247,5748,208.27,113.74,9.03,2.03,1.97,0.63,139.45,100.88,7962.39,1598.69,2025-01-27,2024-09-07 11:22:11
6248,7587,155.35,78.35,3.38,2.82,0.17,1.05,177.54,372.36,1756.8,105.51,2023-07-15,2024-05-04 11:15:49
6249,8815,53.22,53.26,8.95,2.9,0.49,0.47,28.47,139.88,6418.47,1920.38,2025-02-13,2023-01-02 05:04:09
6250,743,41.42,32.25,8.33,5.89,2.0,1.48,98.46,381.66,4163.06,862.47,2022-11-17,2023-09-16 06:08:19
6251,1479,28.19,95.39,0.61,4.02,1.31,0.11,101.12,375.64,7696.18,1797.26,2023-02-25,2023-11-03 13:16:46
6252,7564,185.97,11.77,4.63,3.38,0.3,1.21,178.18,322.41,3208.39,450.9,2024-11-16,2024-02-28 04:43:33
6253,551,35.86,50.59,1.6,2.25,0.57,0.96,63.64,173.34,4990.76,1557.27,2022-09-22,2023-02-23 19:38:27
6254,251,123.6,5.93,11.2,4.8,0.43,0.09,162.42,311.68,2919.28,1646.91,2025-05-07,2022-07-18 07:48:57
6255,6363,132.84,102.94,12.18,5.59,0.35,0.28,92.58,206.09,773.13,967.93,2023-07-08,2023-05-28 16:41:12
6256,5754,261.78,120.07,13.52,3.19,0.2,0.83,177.77,219.17,4162.39,1227.1,2023-11-08,2024-10-20 12:42:57
6257,6835,56.48,73.35,13.84,6.15,1.43,0.39,158.08,154.36,3459.53,106.86,2024-08-03,2023-05-29 19:14:38
6258,7108,33.76,32.9,8.45,2.59,1.08,0.12,76.9,153.91,2172.27,1621.47,2024-07-31,2024-07-10 20:10:52
6259,5231,111.32,115.12,14.16,7.38,1.35,1.31,106.09,333.77,7272.45,1758.47,2024-12-13,2024-11-02 20:21:57
6260,8299,133.56,85.01,13.69,5.11,0.64,1.16,118.47,104.69,3707.91,1372.04,2022-06-15,2022-11-09 14:19:23
6261,7574,110.89,123.49,3.25,5.98,1.46,1.43,164.14,316.27,7875.32,904.81,2024-11-10,2025-05-01 00:36:17
6262,1077,176.4,126.07,8.03,7.79,1.0,0.12,146.13,355.05,2327.64,1996.09,2023-05-04,2023-05-18 04:13:03
6263,897,139.91,115.38,2.96,1.9,0.83,0.34,32.01,163.24,4239.87,1905.57,2023-12-20,2023-08-24 15:08:24
6264,3196,130.83,101.69,9.8,5.55,1.15,0.98,147.5,257.49,3364.05,844.82,2025-04-24,2022-12-01 16:15:21
6265,1451,165.12,144.61,7.8,1.43,1.0,0.88,187.36,229.6,7101.8,150.76,2025-04-14,2024-02-17 10:21:35
6266,4023,179.39,79.69,1.98,3.29,0.66,1.11,86.57,161.66,7124.23,180.38,2024-03-08,2025-05-07 18:51:57
6267,3214,108.65,132.79,2.4,6.58,0.64,0.71,16.25,275.26,1752.68,1734.67,2024-08-09,2023-11-29 06:59:23
6268,4592,226.7,147.97,8.4,1.93,1.85,0.24,13.03,220.85,4983.61,1766.5,2025-06-02,2022-10-06 04:41:04
6269,5894,17.49,77.41,7.34,6.26,1.34,0.07,152.99,200.06,752.54,1291.88,2023-07-21,2023-11-25 22:56:12
6270,7996,94.24,88.62,12.92,2.71,1.95,0.81,11.08,74.69,546.21,195.43,2023-07-02,2024-12-07 03:05:40
6271,5413,64.18,33.48,3.1,6.34,0.18,1.39,138.46,363.99,3837.36,1348.95,2024-08-21,2023-06-12 21:38:48
6272,7696,208.25,62.63,12.22,7.82,1.84,0.94,139.1,339.5,1078.27,710.3,2025-03-22,2023-02-06 07:18:36
6273,2752,291.83,42.17,12.11,2.19,1.67,1.33,62.36,244.35,4479.48,1065.44,2024-04-09,2023-10-03 19:22:29
6274,6548,142.04,28.3,14.16,4.67,1.42,0.58,145.54,267.04,3727.65,130.79,2023-09-04,2022-11-29 19:18:57
6275,5162,156.63,122.83,9.08,7.81,1.27,1.35,30.68,108.39,4617.23,1904.67,2024-04-29,2024-06-02 13:48:09
6276,4308,156.88,56.45,5.3,4.62,1.12,1.36,137.76,99.66,5689.21,1678.67,2024-11-08,2022-08-19 08:56:56
6277,8666,285.21,145.91,6.07,3.22,1.99,1.49,22.45,62.67,1366.02,1025.24,2024-08-07,2024-05-15 09:54:33
6278,2277,170.03,74.66,4.51,7.12,0.33,1.34,49.64,329.3,1681.37,1035.88,2023-07-04,2023-09-23 01:02:26
6279,9905,153.85,108.76,9.15,3.47,1.57,1.37,10.64,367.25,5198.95,677.2,2024-05-01,2023-02-02 12:07:33
6280,2015,224.65,64.06,11.11,2.9,1.12,1.23,74.18,68.21,554.42,1680.14,2025-01-16,2025-01-05 07:45:42
6281,8934,91.03,11.38,10.28,6.07,1.81,0.98,35.05,224.23,3975.49,659.25,2022-07-02,2023-09-26 20:44:57
6282,8056,201.91,92.24,0.87,7.55,0.99,0.66,35.33,239.98,4105.4,1097.06,2024-02-28,2025-01-17 00:28:59
6283,1943,80.19,94.5,1.63,6.54,1.38,1.3,167.86,358.87,2720.98,1920.54,2024-06-14,2025-05-16 15:41:29
6284,9018,262.66,98.07,9.59,5.12,0.97,1.19,50.95,35.15,7922.12,134.34,2025-03-21,2024-05-09 07:24:36
6285,5861,144.98,34.25,9.35,2.07,1.25,0.17,87.62,85.43,7086.31,1648.7,2023-10-04,2023-01-23 14:13:23
6286,4239,286.73,136.35,12.12,0.26,1.56,1.35,136.34,345.81,561.93,390.55,2024-08-28,2025-05-12 20:47:09
6287,9697,98.01,77.73,8.09,7.09,0.51,1.15,129.18,139.93,4584.56,776.79,2024-06-22,2025-03-04 09:29:24
6288,7485,274.4,6.26,3.04,4.56,1.55,0.72,166.37,150.39,6270.12,1825.16,2024-09-26,2024-03-26 14:50:17
6289,7285,264.87,114.29,11.38,2.82,1.77,0.22,183.8,239.49,6679.77,300.54,2022-10-09,2023-03-22 15:39:56
6290,9539,294.31,149.95,12.62,0.99,0.95,1.48,166.16,107.83,1188.84,476.86,2022-07-11,2023-03-15 04:39:11
6291,5354,66.58,130.6,14.91,3.68,1.24,0.98,46.44,357.33,7614.25,594.85,2024-03-17,2023-05-16 03:23:50
6292,6474,205.82,83.13,2.11,5.57,0.88,0.71,199.29,212.81,7321.83,984.51,2023-10-04,2022-06-28 00:47:31
6293,4803,54.24,86.33,8.56,0.69,0.29,0.84,12.98,205.15,5644.55,889.93,2025-05-29,2024-10-30 15:44:31
6294,6102,220.13,63.66,8.62,0.5,1.19,0.46,142.91,74.9,4817.18,1110.2,2022-09-25,2024-07-27 09:42:34
6295,1155,206.99,17.72,0.82,2.86,1.05,1.42,109.54,238.92,1814.2,1187.03,2025-02-18,2023-11-17 08:00:31
6296,544,290.63,48.88,8.42,4.25,0.62,1.06,109.83,305.22,7241.69,1314.82,2024-07-11,2024-12-16 08:36:44
6297,7796,12.52,109.51,7.54,2.15,1.99,1.33,192.73,232.03,7882.32,961.74,2024-05-17,2025-05-02 19:54:00
6298,4401,122.5,105.14,0.94,1.57,0.59,0.53,33.57,309.76,4964.31,1822.31,2024-03-12,2024-02-28 08:38:40
6299,5589,185.81,120.93,2.52,5.8,1.05,1.44,80.28,372.01,7209.43,635.85,2024-04-18,2025-02-01 18:50:41
6300,8265,144.02,42.0,10.92,7.57,1.89,0.14,136.63,177.45,3462.31,377.57,2023-11-26,2024-03-07 06:13:03
6301,2145,135.02,76.1,7.62,5.85,1.57,0.22,138.34,67.94,5118.35,1214.47,2023-03-22,2022-12-10 04:25:33
6302,939,181.64,80.76,11.84,0.85,0.36,0.34,134.49,153.82,544.23,844.5,2024-02-02,2024-04-08 19:39:24
6303,700,89.3,142.62,11.67,7.13,1.85,1.48,61.94,149.27,4584.29,1157.54,2024-02-27,2024-12-30 03:45:34
6304,2554,17.87,60.7,8.37,1.29,1.4,0.79,190.41,121.21,4182.74,301.32,2023-11-04,2024-12-11 07:23:10
6305,6439,44.17,34.91,3.44,6.67,0.83,0.27,57.38,380.87,4769.94,879.61,2023-07-28,2024-04-05 09:55:17
6306,8632,119.05,69.65,12.9,1.12,0.29,1.14,182.61,365.22,1600.25,1987.44,2023-03-23,2025-05-10 18:15:07
6307,8579,157.88,81.7,6.49,7.95,1.91,1.47,26.86,85.26,4789.53,1264.79,2025-05-19,2024-10-24 10:53:54
6308,5489,59.77,45.83,10.05,5.13,1.33,1.36,185.95,169.09,7152.19,355.04,2024-10-29,2022-12-02 07:14:05
6309,9113,124.15,148.1,9.46,7.46,1.13,0.67,116.42,278.49,5166.46,964.92,2024-10-08,2023-07-16 00:56:35
6310,2491,250.62,46.77,1.63,1.48,1.99,1.48,38.52,34.14,806.62,760.17,2025-01-21,2023-06-08 02:55:56
6311,3975,236.51,73.68,4.16,4.09,1.62,1.28,127.16,196.86,1833.36,1646.13,2022-12-16,2023-06-17 03:43:03
6312,4262,157.57,147.12,3.84,4.23,1.78,1.32,145.92,73.01,2116.64,1145.88,2023-12-12,2023-05-05 14:43:04
6313,6507,122.34,142.6,6.2,3.46,1.93,1.45,168.06,304.04,1576.75,489.01,2022-09-08,2024-07-30 16:59:09
6314,6020,182.61,127.71,11.59,0.53,1.82,0.51,189.21,172.41,1759.45,1627.2,2024-06-04,2023-11-09 22:50:09
6315,5913,296.23,147.74,1.23,7.73,1.66,0.87,85.28,43.03,873.92,998.91,2025-03-24,2023-12-15 01:44:33
6316,1068,135.17,55.93,8.73,7.94,1.66,0.88,146.34,338.9,7764.11,1267.47,2024-02-12,2023-03-13 09:39:16
6317,1724,249.17,148.6,4.6,2.02,1.51,1.08,39.55,331.81,4187.48,889.42,2025-05-14,2024-08-26 06:22:12
6318,4355,91.28,58.34,9.96,7.49,1.98,0.69,44.78,261.32,7139.85,729.66,2023-06-10,2025-03-25 06:26:37
6319,6432,298.66,135.74,1.54,5.42,0.67,0.23,83.34,93.54,1569.85,1791.43,2022-12-31,2023-11-12 21:39:02
6320,4075,15.24,79.28,7.14,4.31,1.7,1.09,195.85,163.65,3361.58,1745.76,2025-03-23,2024-03-26 23:36:35
6321,1802,159.13,28.05,11.49,6.73,0.68,0.79,41.69,35.31,3265.55,1813.32,2022-12-14,2024-03-03 22:50:53
6322,2932,107.89,124.63,1.11,6.65,0.39,1.2,12.66,25.1,7713.09,429.38,2023-03-16,2023-10-17 05:37:39
6323,5155,157.15,56.16,3.69,6.83,1.78,0.07,145.88,71.37,4408.08,1881.44,2022-08-18,2024-03-29 07:17:37
6324,2270,166.0,99.88,2.28,2.63,0.19,0.22,86.53,282.69,2950.86,1719.8,2023-09-18,2024-08-15 03:18:41
6325,8300,127.58,82.65,13.66,0.66,0.36,1.31,166.97,213.71,4173.05,1942.55,2023-02-19,2024-05-16 14:09:44
6326,6614,39.4,75.93,10.3,2.61,0.42,0.27,76.84,288.41,7762.43,885.07,2023-10-23,2024-05-08 20:50:13
6327,7934,232.05,80.86,1.74,2.57,0.83,0.16,115.7,68.87,1350.85,1680.09,2024-12-01,2025-01-07 16:21:23
6328,4665,44.46,124.97,9.5,3.52,0.98,1.46,94.72,69.07,2601.21,445.53,2022-09-16,2023-04-14 08:46:15
6329,1192,284.5,77.18,9.39,7.89,1.8,1.12,114.11,369.74,997.64,520.05,2024-03-31,2024-02-03 02:44:14
6330,9395,89.79,47.52,4.69,7.34,1.43,1.06,125.53,48.85,5154.59,1061.06,2022-07-16,2022-07-22 05:35:36
6331,5310,254.68,115.06,7.31,4.32,1.29,1.26,134.5,344.39,2879.24,1362.69,2025-01-17,2024-03-20 16:32:27
6332,7575,102.78,114.58,3.42,2.58,1.06,0.07,107.99,227.53,7646.31,283.58,2023-02-14,2023-10-08 12:15:31
6333,5841,159.4,70.22,2.11,4.5,1.24,0.6,106.42,208.57,3588.87,970.56,2025-02-27,2024-05-02 06:09:53
6334,6396,108.07,115.34,7.75,2.28,0.72,1.17,139.69,48.73,1796.49,784.75,2024-06-07,2024-06-01 13:27:09
6335,4742,71.86,21.28,12.0,2.19,1.09,0.95,147.87,81.33,1921.68,1301.14,2023-12-02,2025-05-31 02:12:55
6336,38,260.18,138.53,7.53,4.8,0.62,0.66,193.35,189.51,6771.41,1286.59,2023-10-25,2025-04-24 19:53:00
6337,6743,270.86,118.8,7.71,1.98,1.72,1.36,113.22,88.13,4367.56,1166.39,2024-08-30,2024-06-05 09:05:38
6338,3198,285.05,40.11,1.93,0.91,0.16,0.11,120.61,26.93,931.67,1216.54,2024-04-27,2022-11-07 01:00:18
6339,8275,128.88,47.0,14.5,6.36,0.7,1.24,121.15,278.68,7762.89,964.57,2024-08-22,2022-12-07 02:29:53
6340,3767,127.57,42.13,10.71,5.18,0.35,0.34,91.65,228.3,4094.51,1302.66,2024-01-21,2024-10-16 18:45:47
6341,1397,50.34,139.13,6.85,0.99,1.07,0.07,177.38,287.43,7227.95,1948.78,2025-03-28,2022-06-25 14:43:55
6342,4281,111.22,119.52,1.95,2.37,0.74,0.31,12.79,275.14,1858.25,513.52,2025-04-17,2023-06-19 17:48:23
6343,5011,234.04,106.07,14.38,3.18,1.85,0.69,91.62,53.7,6691.78,1157.43,2024-04-18,2024-06-17 17:42:23
6344,8175,181.3,68.87,4.35,4.31,1.2,1.21,61.4,94.16,6405.79,756.72,2023-06-13,2024-02-05 01:04:59
6345,5111,96.24,100.44,8.05,1.22,1.15,0.28,11.94,240.42,4947.5,444.46,2024-08-04,2023-08-27 14:42:49
6346,1503,62.39,38.53,7.22,3.27,1.44,0.73,12.58,253.44,7842.09,757.84,2023-11-21,2024-06-12 19:20:28
6347,4897,273.84,49.7,6.23,7.11,0.55,0.81,81.89,302.55,4172.45,927.19,2024-08-01,2025-04-22 07:57:04
6348,8897,34.49,42.68,5.8,4.07,1.28,1.4,171.16,41.64,5288.22,874.35,2025-01-19,2025-02-17 15:17:15
6349,7901,137.21,123.19,5.18,7.96,0.59,0.71,100.54,176.26,724.83,1415.75,2024-05-31,2022-10-17 02:28:58
6350,1522,73.78,7.89,9.26,2.19,0.89,0.98,106.42,311.79,922.25,244.64,2024-10-24,2023-07-08 18:42:03
6351,149,231.64,28.72,14.02,7.65,1.58,0.1,63.47,93.38,7185.91,1608.36,2025-06-04,2024-09-21 17:18:32
6352,7722,265.23,63.62,4.38,3.09,0.52,0.48,128.08,228.57,3116.11,1615.66,2023-06-06,2023-05-08 10:36:14
6353,3469,298.33,70.05,5.15,5.12,1.72,0.98,197.46,303.15,6187.4,1607.32,2022-08-06,2025-06-04 00:04:58
6354,5716,87.43,60.29,0.96,0.72,1.74,1.29,63.78,203.96,7271.85,1328.8,2024-10-31,2025-05-04 05:37:02
6355,467,19.0,105.64,9.76,1.14,0.86,1.28,11.51,218.06,6434.48,1518.42,2023-06-28,2023-04-29 01:51:45
6356,4560,71.34,64.48,3.96,3.1,1.31,0.48,146.73,97.32,2541.36,1682.63,2023-12-19,2023-06-23 08:19:52
6357,2836,292.58,98.31,14.68,2.44,1.54,0.96,176.42,204.43,1459.37,1640.53,2023-07-20,2022-09-15 14:20:11
6358,3799,95.96,9.48,13.81,5.61,1.49,1.25,10.72,259.01,3891.21,1387.68,2023-01-03,2022-06-16 10:00:06
6359,2960,41.0,53.1,8.35,3.12,0.14,1.27,152.49,382.48,3969.04,728.1,2022-11-12,2023-02-23 08:06:47
